Date,Location,Latitude,Longitude,Temperature (°C),Humidity (%),Wind_Speed (m/s),Solar_Irradiance (W/m²),Cloud_Cover (%),Precipitation (mm),Sunshine_Hours,Month,Season,Solar_Energy_Output (kWh)
2026-03-03,Hyderabad,17.385,78.4867,35.7,68.29384667872769,2.97,718.6,27.72614007783113,0.9,4.6,3,Summer,34.45
2026-03-04,Delhi,28.6139,77.209,36.8,71.26558866629732,2.7,805.7,28.08238911366207,2.1,8.9,3,Summer,40.7
2026-03-05,Chennai,13.0827,80.2707,22.0,42.125945932676764,5.44,731.6,40.59513221246825,3.2,6.0,3,Summer,36.31
2026-03-06,Hyderabad,17.385,78.4867,31.5,51.663884477751296,4.18,781.9,19.3705471214306,1.9,9.5,3,Summer,39.66
2026-03-07,Delhi,28.6139,77.209,28.5,55.6488836922956,5.84,673.2,36.22198296595547,1.4,8.9,3,Summer,33.9
2026-03-08,Pune,18.5204,73.8567,26.5,58.103375962257424,3.82,837.0,18.866446020571654,1.9,8.2,3,Summer,42.34
2026-03-09,Hyderabad,17.385,78.4867,32.6,60.16043749265146,2.95,808.7,26.658293272097353,2.2,8.9,3,Summer,41.34
2026-03-10,Jaipur,26.9124,75.7873,27.3,52.8293602903955,4.67,718.5,35.37391498256451,0.2,6.4,3,Summer,35.52
2026-03-11,Jaipur,26.9124,75.7873,31.4,41.443706878809095,5.15,856.3,52.76679358032678,1.4,4.9,3,Summer,40.82
2026-03-12,Kolkata,22.5726,88.3639,38.8,67.36390376535621,5.14,725.8,9.937713212894746,0.0,8.8,3,Summer,35.1
2026-03-13,Kolkata,22.5726,88.3639,32.8,53.315552016107546,3.48,1064.1,20.684823726627663,1.1,10.0,3,Summer,53.45
2026-03-14,Hyderabad,17.385,78.4867,26.6,53.029830920773875,4.16,782.3,14.063787545597217,0.2,9.9,3,Summer,40.28
2026-03-15,Jaipur,26.9124,75.7873,28.6,66.12715561749238,2.25,900.5,23.166169184888886,3.1,12.0,3,Summer,45.44
2026-03-16,Kolkata,22.5726,88.3639,26.0,27.397912223461333,1.66,719.5,18.17169678722356,1.5,6.8,3,Summer,36.86
2026-03-17,Hyderabad,17.385,78.4867,40.9,46.70631578228684,2.22,662.8,15.671449633655813,1.3,6.9,3,Summer,34.79
2026-03-18,Chennai,13.0827,80.2707,33.8,17.62063508953647,4.84,718.3,19.599359308600807,1.2,6.3,3,Summer,37.49
2026-03-19,Ahmedabad,23.0225,72.5714,36.0,26.98042143604694,3.82,606.4,12.625051466521256,4.0,3.2,3,Summer,30.11
2026-03-20,Jaipur,26.9124,75.7873,37.8,65.82241846226803,3.73,853.5,9.49490648737055,3.0,9.2,3,Summer,42.62
2026-03-21,Ahmedabad,23.0225,72.5714,28.7,62.33648810923341,2.48,803.9,30.132367024559,3.4,9.3,3,Summer,39.99
2026-03-22,Chennai,13.0827,80.2707,25.9,44.760515244667744,4.96,692.8,22.88526865744637,0.1,5.3,3,Summer,35.14
2026-03-23,Kolkata,22.5726,88.3639,32.8,48.73952802828978,1.05,657.1,44.28027708259265,1.9,7.1,3,Summer,33.68
2026-03-24,Bangalore,12.9716,77.5946,33.8,47.963047832465286,5.31,784.1,35.600316784650374,3.1,6.9,3,Summer,38.52
2026-03-25,Ahmedabad,23.0225,72.5714,38.5,81.0136983074317,3.5,739.0,38.3681337488988,0.6,9.4,3,Summer,35.36
2026-03-26,Delhi,28.6139,77.209,15.8,18.878494470924764,5.66,807.9,13.22080771438601,1.5,12.0,3,Summer,41.84
2026-03-27,Jaipur,26.9124,75.7873,33.5,44.16177230350077,5.59,858.4,15.801842731307302,0.4,7.3,3,Summer,43.18
2026-03-28,Delhi,28.6139,77.209,30.7,39.25769772043844,4.07,871.6,5.658560309824235,2.4,7.3,3,Summer,45.37
2026-03-29,Pune,18.5204,73.8567,29.9,75.13700047737491,3.64,733.0,27.30280649448712,1.0,6.9,3,Summer,37.36
2026-03-30,Pune,18.5204,73.8567,25.2,31.110393792856012,2.53,588.4,26.15521212277191,1.6,11.2,3,Summer,30.76
2026-03-31,Delhi,28.6139,77.209,29.2,87.18354074992759,4.29,717.3,49.79149817175655,0.4,9.3,3,Summer,33.51
2026-04-01,Kolkata,22.5726,88.3639,27.8,49.490438962565804,4.28,768.8,37.17054468831297,0.4,11.7,4,Summer,38.87
2026-04-02,Jaipur,26.9124,75.7873,29.9,60.69062960571588,1.51,725.1,15.816905549257408,0.4,7.7,4,Summer,35.67
2026-04-03,Hyderabad,17.385,78.4867,25.0,54.294591200340726,3.85,716.8,20.940381909646867,0.4,10.6,4,Summer,36.38
2026-04-04,Jaipur,26.9124,75.7873,33.8,66.55128527302097,4.56,618.1,2.6234505098655916,0.2,11.7,4,Summer,32.14
2026-04-05,Bangalore,12.9716,77.5946,29.4,44.73612709563352,3.87,755.4,25.110161323269338,2.2,9.1,4,Summer,37.72
2026-04-06,Delhi,28.6139,77.209,24.7,37.72603728799757,4.98,778.9,16.874030974147857,1.0,12.0,4,Summer,40.51
2026-04-07,Delhi,28.6139,77.209,27.8,42.40645431122266,4.49,739.2,33.9487837332096,2.4,10.4,4,Summer,38.47
2026-04-08,Hyderabad,17.385,78.4867,31.6,39.661496302060286,2.19,831.2,35.550761017292274,0.6,7.6,4,Summer,41.72
2026-04-09,Kolkata,22.5726,88.3639,31.0,36.19559738802718,2.82,707.3,42.09459983210324,2.4,6.9,4,Summer,35.61
2026-04-10,Bangalore,12.9716,77.5946,24.5,59.292248434266575,3.13,689.7,27.7680419167273,0.1,9.0,4,Summer,34.35
2026-04-11,Jaipur,26.9124,75.7873,21.6,49.793697059622296,2.92,788.2,12.618520707029209,1.5,10.3,4,Summer,42.11
2026-04-12,Jaipur,26.9124,75.7873,32.7,34.66182220944919,3.19,775.1,29.27471452956233,2.1,8.5,4,Summer,39.49
2026-04-13,Bangalore,12.9716,77.5946,29.8,59.751452147403704,3.54,570.9,28.780625571413747,1.6,9.2,4,Summer,28.59
2026-04-14,Pune,18.5204,73.8567,35.0,44.81692111026372,3.34,608.4,22.65585536178364,3.4,12.0,4,Summer,32.07
2026-04-15,Ahmedabad,23.0225,72.5714,29.0,50.852766501699676,2.26,700.4,32.35303604951648,0.1,8.8,4,Summer,35.82
2026-04-16,Jaipur,26.9124,75.7873,36.4,46.37860889578226,2.71,875.9,34.574254336010355,2.4,9.6,4,Summer,44.08
2026-04-17,Chennai,13.0827,80.2707,29.5,81.4645375838477,2.01,661.7,22.680560196058824,0.7,8.7,4,Summer,32.76
2026-04-18,Chennai,13.0827,80.2707,29.0,72.80021528898494,2.29,862.1,0.0,1.9,9.7,4,Summer,44.03
2026-04-19,Kolkata,22.5726,88.3639,24.7,61.10169226783253,4.82,722.1,33.247892057141335,4.8,8.6,4,Summer,37.43
2026-04-20,Bangalore,12.9716,77.5946,26.0,47.6599698988056,3.64,701.2,36.5346412661748,1.8,7.9,4,Summer,37.02
2026-04-21,Jaipur,26.9124,75.7873,31.7,33.990178586912585,3.35,830.6,0.0,2.1,10.7,4,Summer,42.78
2026-04-22,Bangalore,12.9716,77.5946,24.3,62.607467569344074,3.1,812.6,17.546430518066135,3.0,6.5,4,Summer,41.25
2026-04-23,Hyderabad,17.385,78.4867,38.4,81.00181801406768,1.82,647.4,27.241569802429368,1.8,11.9,4,Summer,31.49
2026-04-24,Ahmedabad,23.0225,72.5714,34.2,58.69089811496973,3.85,819.2,23.36427435021826,2.3,7.4,4,Summer,41.18
2026-04-25,Ahmedabad,23.0225,72.5714,25.6,27.110823612674338,3.72,684.3,33.19981871395083,1.5,8.0,4,Summer,35.58
2026-04-26,Kolkata,22.5726,88.3639,30.2,53.6509035635532,4.86,755.3,28.69227218510699,1.9,8.5,4,Summer,38.29
2026-04-27,Kolkata,22.5726,88.3639,27.2,46.40439528088548,0.78,595.4,30.955768742917883,5.3,8.9,4,Summer,30.02
2026-04-28,Hyderabad,17.385,78.4867,36.8,52.92777031432169,4.83,638.5,0.0,2.8,9.8,4,Summer,32.99
2026-04-29,Bangalore,12.9716,77.5946,28.0,44.6225061826815,3.52,665.8,35.78259791063353,1.1,12.0,4,Summer,34.95
2026-04-30,Delhi,28.6139,77.209,35.3,56.57465437886218,1.41,563.1,27.63127878439305,6.1,6.1,4,Summer,26.31
2026-05-01,Jaipur,26.9124,75.7873,34.4,52.20001378366589,5.65,650.7,26.495365071802723,0.8,8.4,5,Summer,32.05
2026-05-02,Hyderabad,17.385,78.4867,37.4,58.82182983054891,4.72,882.0,49.950256369604446,2.1,8.8,5,Summer,42.04
2026-05-03,Kolkata,22.5726,88.3639,25.7,56.22812451739189,4.18,692.3,46.058597958342816,0.5,11.8,5,Summer,34.94
2026-05-04,Jaipur,26.9124,75.7873,37.8,55.4584275836364,2.39,657.0,19.458906935669702,1.2,8.2,5,Summer,32.8
2026-05-05,Ahmedabad,23.0225,72.5714,22.2,57.55391338633448,3.76,601.2,19.843135451803047,0.5,7.6,5,Summer,30.01
2026-05-06,Ahmedabad,23.0225,72.5714,29.7,67.36229870450332,5.33,652.4,45.1117721642418,2.2,9.8,5,Summer,30.96
2026-05-07,Hyderabad,17.385,78.4867,26.1,61.41173324718001,1.93,797.2,21.759307019261783,2.4,9.3,5,Summer,40.82
2026-05-08,Pune,18.5204,73.8567,24.8,74.55453371981966,3.63,662.9,17.2137196419067,0.8,7.9,5,Summer,33.42
2026-05-09,Delhi,28.6139,77.209,34.3,68.40140051615441,3.14,737.1,29.93739807559386,1.9,7.2,5,Summer,35.75
2026-05-10,Bangalore,12.9716,77.5946,27.7,53.53941931620872,4.01,811.7,26.161320462335244,0.9,12.0,5,Summer,40.99
2026-05-11,Pune,18.5204,73.8567,32.3,53.68826756607619,4.85,772.4,34.726770622604754,1.9,9.7,5,Summer,40.08
2026-05-12,Hyderabad,17.385,78.4867,33.2,26.827757821840535,3.04,672.7,18.785466155154555,0.1,11.3,5,Summer,34.41
2026-05-13,Jaipur,26.9124,75.7873,15.0,47.67289079612381,3.44,743.6,26.959047734811865,1.2,7.4,5,Summer,37.94
2026-05-14,Hyderabad,17.385,78.4867,36.6,27.345610326639537,3.07,796.2,6.768434088596205,1.4,7.5,5,Summer,41.0
2026-05-15,Chennai,13.0827,80.2707,23.2,29.18132629035427,3.78,708.0,3.4942259811551217,0.5,8.7,5,Summer,37.27
2026-05-16,Hyderabad,17.385,78.4867,34.0,38.58444531153761,3.58,769.4,16.2812316023443,1.2,12.0,5,Summer,40.56
2026-05-17,Kolkata,22.5726,88.3639,33.0,79.03934193631181,2.91,803.4,3.688298292951597,2.8,8.8,5,Summer,40.98
2026-05-18,Hyderabad,17.385,78.4867,25.6,29.79623007543837,3.08,786.6,14.397424981012621,2.5,10.4,5,Summer,39.35
2026-05-19,Hyderabad,17.385,78.4867,39.8,64.54269896547873,4.65,686.4,29.455237956384316,0.1,5.5,5,Summer,31.49
2026-05-20,Delhi,28.6139,77.209,30.6,60.86019831141854,2.53,813.5,18.98601179067193,1.8,7.5,5,Summer,40.92
2026-05-21,Kolkata,22.5726,88.3639,34.6,45.004663149448135,4.6,761.4,33.84626772627812,3.1,7.5,5,Summer,37.79
2026-05-22,Jaipur,26.9124,75.7873,27.6,47.6414601610029,2.88,870.6,34.655766238416405,2.2,9.2,5,Summer,43.69
2026-05-23,Chennai,13.0827,80.2707,26.0,61.083543478744744,3.31,651.4,28.755485174467907,4.3,5.4,5,Summer,33.49
2026-05-24,Kolkata,22.5726,88.3639,32.4,57.22497035157215,3.36,911.1,35.09433432991635,5.4,6.3,5,Summer,44.77
2026-05-25,Bangalore,12.9716,77.5946,22.4,50.06097079550791,4.59,795.4,39.11734287988812,0.5,12.0,5,Summer,41.82
2026-05-26,Kolkata,22.5726,88.3639,44.9,76.10779552834134,3.23,616.4,24.92186610250611,1.5,10.1,5,Summer,31.51
2026-05-27,Pune,18.5204,73.8567,36.0,36.91961700643351,3.15,792.4,19.56632748940888,1.4,9.6,5,Summer,42.77
2026-05-28,Jaipur,26.9124,75.7873,21.8,43.59660046737429,3.95,886.4,44.94431051728229,1.8,8.3,5,Summer,44.77
2026-05-29,Hyderabad,17.385,78.4867,33.5,72.83642990109436,2.92,935.0,39.807611311985895,0.8,8.4,5,Summer,45.49
2026-05-30,Ahmedabad,23.0225,72.5714,29.5,47.33126513152126,3.49,713.7,28.708100924851603,2.7,9.2,5,Summer,35.92
2026-05-31,Jaipur,26.9124,75.7873,25.4,41.306010900969596,4.41,626.4,43.92196756754504,0.4,7.6,5,Summer,31.55
2026-06-01,Kolkata,22.5726,88.3639,30.8,46.629927019006715,4.89,847.8,12.292945876859989,1.9,11.3,6,Monsoon,44.31
2026-06-02,Kolkata,22.5726,88.3639,27.0,57.023723976438816,4.45,740.6,52.954188841232416,0.1,10.6,6,Monsoon,36.83
2026-06-03,Kolkata,22.5726,88.3639,35.7,76.73624440847448,1.95,797.4,24.136903182213246,0.8,7.5,6,Monsoon,39.35
2026-06-04,Ahmedabad,23.0225,72.5714,29.3,48.90470839258856,4.14,740.5,44.11040449379144,2.7,8.6,6,Monsoon,36.69
2026-06-05,Kolkata,22.5726,88.3639,27.9,54.4388328756725,4.79,833.2,0.0,2.0,10.2,6,Monsoon,41.34
2026-06-06,Bangalore,12.9716,77.5946,32.5,39.10764103182234,2.77,630.7,48.78321102200908,0.2,9.0,6,Monsoon,32.69
2026-06-07,Kolkata,22.5726,88.3639,28.3,48.575715676129015,3.42,817.6,7.092041486654818,4.5,8.9,6,Monsoon,43.47
2026-06-08,Bangalore,12.9716,77.5946,27.2,37.94595944711233,2.33,633.9,35.1366872447916,6.1,9.1,6,Monsoon,30.13
2026-06-09,Kolkata,22.5726,88.3639,26.6,48.70743032712965,3.67,830.6,14.326832246046461,3.6,10.6,6,Monsoon,43.13
2026-06-10,Pune,18.5204,73.8567,33.6,57.52147881893566,3.3,835.0,0.0,1.8,10.6,6,Monsoon,43.25
2026-06-11,Ahmedabad,23.0225,72.5714,27.5,49.022081677908425,4.11,798.7,57.14077403622845,3.8,7.1,6,Monsoon,38.48
2026-06-12,Hyderabad,17.385,78.4867,28.3,47.36567392479422,2.04,661.1,53.101221995686515,0.4,3.7,6,Monsoon,32.45
2026-06-13,Bangalore,12.9716,77.5946,21.4,45.41005226426425,1.83,643.7,15.981955787384498,2.2,10.8,6,Monsoon,36.66
2026-06-14,Ahmedabad,23.0225,72.5714,23.1,10.0,2.67,703.9,21.867645705033517,1.2,4.9,6,Monsoon,35.38
2026-06-15,Bangalore,12.9716,77.5946,24.3,38.666497146080495,2.66,746.4,24.43743968156531,2.7,10.6,6,Monsoon,40.94
2026-06-16,Delhi,28.6139,77.209,31.3,63.84531093505828,3.41,919.2,31.977905573471503,0.2,10.0,6,Monsoon,47.57
2026-06-17,Chennai,13.0827,80.2707,25.7,50.9808574103313,3.16,980.7,32.25368644298737,1.6,4.7,6,Monsoon,49.73
2026-06-18,Bangalore,12.9716,77.5946,34.3,42.969513919871034,3.31,662.1,45.50199046533433,0.3,9.4,6,Monsoon,33.08
2026-06-19,Hyderabad,17.385,78.4867,35.3,46.81877567694706,3.48,869.1,20.0973105891335,6.4,6.8,6,Monsoon,44.67
2026-06-20,Jaipur,26.9124,75.7873,28.2,48.557718284561844,4.67,665.5,23.947638735975538,1.1,8.7,6,Monsoon,33.82
2026-06-21,Bangalore,12.9716,77.5946,22.8,17.42253804097914,4.87,764.2,19.584911031963966,1.5,10.5,6,Monsoon,37.07
2026-06-22,Delhi,28.6139,77.209,30.8,35.34026343950224,4.59,876.0,0.0,0.8,7.0,6,Monsoon,45.52
2026-06-23,Jaipur,26.9124,75.7873,33.4,41.85927767939731,4.34,699.3,0.0,1.8,7.6,6,Monsoon,36.97
2026-06-24,Delhi,28.6139,77.209,22.2,18.590237160035233,3.92,783.3,31.280155272944988,4.6,5.7,6,Monsoon,38.66
2026-06-25,Jaipur,26.9124,75.7873,32.4,69.91334206905691,3.51,683.0,41.906744221877844,1.6,9.2,6,Monsoon,31.94
2026-06-26,Kolkata,22.5726,88.3639,27.1,52.13456270368876,2.45,671.9,33.96501971805074,0.9,8.2,6,Monsoon,33.72
2026-06-27,Bangalore,12.9716,77.5946,32.7,43.83214473315634,4.3,665.3,46.58523901543972,0.8,7.3,6,Monsoon,32.49
2026-06-28,Delhi,28.6139,77.209,24.0,41.78174393719694,2.41,792.3,36.84664982930583,2.3,9.7,6,Monsoon,40.64
2026-06-29,Delhi,28.6139,77.209,26.6,40.98021428282065,3.0,679.3,26.984918700653743,1.4,7.2,6,Monsoon,35.28
2026-06-30,Bangalore,12.9716,77.5946,25.8,52.203913363515866,2.61,780.3,43.974997700592596,1.3,4.2,6,Monsoon,38.67
2026-07-01,Chennai,13.0827,80.2707,22.4,79.9806504880041,3.9,677.8,25.82208126736495,3.9,7.9,7,Monsoon,32.55
2026-07-02,Hyderabad,17.385,78.4867,36.3,51.271833939858645,3.48,558.4,16.005629126745255,1.0,6.0,7,Monsoon,29.6
2026-07-03,Bangalore,12.9716,77.5946,31.8,70.53867159702266,3.3,872.8,13.124138434010915,5.0,5.5,7,Monsoon,43.75
2026-07-04,Jaipur,26.9124,75.7873,28.4,26.189950878174958,3.75,848.4,28.839024521073096,0.1,8.5,7,Monsoon,43.62
2026-07-05,Chennai,13.0827,80.2707,27.9,41.63657556436496,2.78,923.4,10.422160453692795,0.2,7.4,7,Monsoon,47.88
2026-07-06,Jaipur,26.9124,75.7873,27.0,49.08111985696549,1.83,615.2,20.299688094672693,3.2,12.0,7,Monsoon,32.18
2026-07-07,Delhi,28.6139,77.209,24.7,36.585894437951325,4.13,649.4,37.974531403842676,1.0,10.6,7,Monsoon,31.55
2026-07-08,Bangalore,12.9716,77.5946,31.1,20.8503496008886,3.3,831.6,35.96726576421543,6.0,4.9,7,Monsoon,41.85
2026-07-09,Hyderabad,17.385,78.4867,31.0,22.14469784556079,2.55,782.6,29.005995074058927,2.0,10.8,7,Monsoon,41.77
2026-07-10,Chennai,13.0827,80.2707,34.7,43.87962786909499,3.02,775.1,5.894298532189893,1.7,7.3,7,Monsoon,39.2
2026-07-11,Kolkata,22.5726,88.3639,30.4,61.32420647223182,2.84,884.8,34.37389611614158,3.0,6.8,7,Monsoon,42.0
2026-07-12,Delhi,28.6139,77.209,31.1,45.6888919796928,2.96,856.8,18.356033118330544,1.0,8.2,7,Monsoon,43.03
2026-07-13,Bangalore,12.9716,77.5946,33.2,66.93764472908698,2.52,876.9,14.03098500948569,1.1,8.2,7,Monsoon,44.03
2026-07-14,Jaipur,26.9124,75.7873,37.3,51.83393775488536,2.59,837.0,7.749130619127314,0.9,8.7,7,Monsoon,43.47
2026-07-15,Kolkata,22.5726,88.3639,30.6,81.3066596257401,4.1,625.9,40.57551665951701,1.3,4.9,7,Monsoon,29.44
2026-07-16,Bangalore,12.9716,77.5946,31.7,53.882859975350456,2.52,663.2,12.034644467024568,1.3,7.7,7,Monsoon,34.61
2026-07-17,Pune,18.5204,73.8567,27.1,68.99015784734493,2.56,741.9,27.29152109383619,2.0,9.3,7,Monsoon,38.42
2026-07-18,Bangalore,12.9716,77.5946,27.9,48.519774997694505,4.06,774.9,12.279833559842649,2.3,7.2,7,Monsoon,40.26
2026-07-19,Kolkata,22.5726,88.3639,33.4,29.870751808097882,4.19,757.1,38.787155412408254,3.4,11.3,7,Monsoon,39.01
2026-07-20,Hyderabad,17.385,78.4867,24.3,66.31105835914201,5.88,843.9,21.727894077359224,0.2,12.0,7,Monsoon,44.46
2026-07-21,Hyderabad,17.385,78.4867,35.0,37.20915412165627,4.85,636.4,12.578943874334431,0.4,6.6,7,Monsoon,33.51
2026-07-22,Pune,18.5204,73.8567,20.8,52.51318304411713,4.04,874.9,24.0841070026783,4.6,6.7,7,Monsoon,45.28
2026-07-23,Bangalore,12.9716,77.5946,30.8,39.16565446315041,5.05,605.1,20.7756580977267,0.3,8.1,7,Monsoon,30.13
2026-07-24,Ahmedabad,23.0225,72.5714,35.3,60.90759048879134,3.57,804.0,33.47893074427302,1.7,9.2,7,Monsoon,39.4
2026-07-25,Jaipur,26.9124,75.7873,19.0,42.17802423258878,2.42,909.0,40.335296492090116,1.7,9.6,7,Monsoon,45.87
2026-07-26,Kolkata,22.5726,88.3639,29.4,24.50586838390859,2.54,712.7,53.92949986806981,2.8,10.3,7,Monsoon,35.88
2026-07-27,Pune,18.5204,73.8567,31.4,71.91466875868475,3.92,814.8,22.151805674299272,0.4,7.0,7,Monsoon,41.13
2026-07-28,Hyderabad,17.385,78.4867,30.1,85.91676522968876,0.62,828.2,29.170552943066532,2.8,8.4,7,Monsoon,42.31
2026-07-29,Pune,18.5204,73.8567,32.1,76.65504585524678,3.68,701.7,9.091026922736607,3.7,8.4,7,Monsoon,35.28
2026-07-30,Chennai,13.0827,80.2707,34.5,32.619364404982036,3.85,724.0,29.58880633165065,5.5,9.5,7,Monsoon,37.7
2026-07-31,Hyderabad,17.385,78.4867,36.2,69.82095877507055,2.51,892.4,11.307465445525231,2.9,9.6,7,Monsoon,44.88
2026-08-01,Bangalore,12.9716,77.5946,24.0,69.69744200483655,1.78,866.8,22.610773047319082,0.8,10.3,8,Monsoon,45.23
2026-08-02,Jaipur,26.9124,75.7873,31.9,50.944413462496314,2.88,737.9,7.841549763779511,2.1,8.0,8,Monsoon,37.77
2026-08-03,Delhi,28.6139,77.209,25.9,71.70889818705334,1.35,908.8,10.138146555525685,0.5,9.9,8,Monsoon,48.32
2026-08-04,Jaipur,26.9124,75.7873,35.2,42.09551544474684,3.39,720.6,19.42478636401593,0.2,7.8,8,Monsoon,37.14
2026-08-05,Bangalore,12.9716,77.5946,25.9,32.8751243363242,3.07,711.5,36.10429702381074,1.7,6.4,8,Monsoon,35.11
2026-08-06,Bangalore,12.9716,77.5946,27.1,50.20502404576557,4.0,659.9,7.769437706811392,1.6,10.0,8,Monsoon,34.78
2026-08-07,Delhi,28.6139,77.209,30.8,40.156067749144725,5.37,776.7,38.3642905470697,3.1,10.8,8,Monsoon,40.7
2026-08-08,Ahmedabad,23.0225,72.5714,27.9,40.65424595933297,2.05,508.1,22.28873778693515,0.8,9.1,8,Monsoon,26.47
2026-08-09,Chennai,13.0827,80.2707,38.0,42.63617099511102,2.13,807.8,17.447502508469928,0.1,7.7,8,Monsoon,41.17
2026-08-10,Delhi,28.6139,77.209,30.0,37.673248522045455,3.72,734.6,10.421745081378305,1.6,6.9,8,Monsoon,39.05
2026-08-11,Kolkata,22.5726,88.3639,34.4,38.95118959104832,3.94,611.7,14.371206105586248,3.3,6.7,8,Monsoon,30.4
2026-08-12,Bangalore,12.9716,77.5946,28.6,61.19699529647297,3.56,831.5,22.609752170941267,0.6,9.3,8,Monsoon,41.3
2026-08-13,Pune,18.5204,73.8567,31.9,69.09611233795238,4.67,859.1,42.122015160700826,2.5,8.4,8,Monsoon,43.1
2026-08-14,Pune,18.5204,73.8567,31.8,72.77113920153539,4.86,795.4,18.843226038810062,1.6,8.1,8,Monsoon,39.07
2026-08-15,Bangalore,12.9716,77.5946,33.2,36.39322171283938,4.65,634.8,27.269011129401573,2.2,9.0,8,Monsoon,33.1
2026-08-16,Kolkata,22.5726,88.3639,36.2,50.61387707095922,4.08,677.6,16.99339367996948,2.7,12.0,8,Monsoon,35.0
2026-08-17,Jaipur,26.9124,75.7873,36.4,36.774301579976765,2.79,853.8,13.708504661307716,3.1,10.7,8,Monsoon,46.03
2026-08-18,Bangalore,12.9716,77.5946,27.6,86.96543558770051,4.09,814.8,34.079569052051205,0.9,11.0,8,Monsoon,39.32
2026-08-19,Ahmedabad,23.0225,72.5714,32.6,42.233113836047295,3.0,518.1,30.775642734161558,3.7,10.8,8,Monsoon,26.77
2026-08-20,Pune,18.5204,73.8567,30.3,33.5935197747218,2.82,674.8,49.32886201308172,1.1,6.8,8,Monsoon,33.28
2026-08-21,Kolkata,22.5726,88.3639,37.4,33.243013082731906,3.95,690.7,5.940396635749675,3.8,10.3,8,Monsoon,36.88
2026-08-22,Hyderabad,17.385,78.4867,29.2,27.66579549106552,3.64,790.4,31.30350732750053,0.1,10.2,8,Monsoon,40.63
2026-08-23,Ahmedabad,23.0225,72.5714,27.7,40.04223507853424,1.71,594.6,34.79931608757762,4.5,7.6,8,Monsoon,29.34
2026-08-24,Ahmedabad,23.0225,72.5714,30.7,35.0833581847537,3.03,741.5,20.298623971338646,0.0,10.4,8,Monsoon,38.06
2026-08-25,Bangalore,12.9716,77.5946,26.1,54.098670097997456,2.91,845.2,12.175838789295312,0.1,7.0,8,Monsoon,45.25
2026-08-26,Delhi,28.6139,77.209,24.9,89.7845810562228,4.33,716.8,19.033398663934786,0.9,11.1,8,Monsoon,37.12
2026-08-27,Pune,18.5204,73.8567,26.3,38.58988145366955,3.84,794.0,13.194110742005927,1.5,9.8,8,Monsoon,40.19
2026-08-28,Delhi,28.6139,77.209,29.9,82.42841137979124,3.46,596.1,17.303154192707886,2.8,6.7,8,Monsoon,30.61
2026-08-29,Jaipur,26.9124,75.7873,27.4,34.09801999086641,3.0,716.0,40.86082367548901,0.7,8.7,8,Monsoon,36.13
2026-08-30,Pune,18.5204,73.8567,23.7,16.920897863913922,3.68,648.1,19.96770736991935,2.9,7.4,8,Monsoon,35.6
2026-08-31,Ahmedabad,23.0225,72.5714,34.9,31.54619481774429,2.24,594.6,31.568074632829326,2.5,7.1,8,Monsoon,29.36
2026-09-01,Pune,18.5204,73.8567,32.8,30.69949212378786,3.42,524.8,46.895252252490636,0.2,10.0,9,Monsoon,25.15
2026-09-02,Kolkata,22.5726,88.3639,31.5,52.10008911969745,3.24,750.6,50.153458542915565,3.7,7.4,9,Monsoon,37.38
2026-09-03,Jaipur,26.9124,75.7873,26.2,38.24690158198013,1.78,578.7,21.212288278500424,3.2,7.6,9,Monsoon,29.31
2026-09-04,Ahmedabad,23.0225,72.5714,26.8,62.12253319174932,4.31,696.9,16.18519834886851,0.2,7.6,9,Monsoon,32.78
2026-09-05,Kolkata,22.5726,88.3639,34.8,51.70700694354237,2.13,675.7,29.008239694404647,0.4,8.1,9,Monsoon,35.17
2026-09-06,Ahmedabad,23.0225,72.5714,29.3,54.19567464486459,3.41,805.8,25.404042085149715,2.2,9.3,9,Monsoon,41.23
2026-09-07,Delhi,28.6139,77.209,28.9,46.217159113148604,3.42,795.4,13.808571717328494,2.7,7.0,9,Monsoon,39.48
2026-09-08,Bangalore,12.9716,77.5946,27.4,34.467606645445684,3.58,590.2,25.306440403548947,1.6,10.3,9,Monsoon,30.46
2026-09-09,Kolkata,22.5726,88.3639,33.3,61.28307460228498,5.11,767.2,33.58969882296882,0.1,7.7,9,Monsoon,37.33
2026-09-10,Delhi,28.6139,77.209,28.3,26.438659509687017,4.97,602.9,21.807661452934454,0.9,11.0,9,Monsoon,32.57
2026-09-11,Chennai,13.0827,80.2707,30.2,50.01174140069197,3.05,716.1,15.881412365606954,0.7,7.2,9,Monsoon,35.29
2026-09-12,Kolkata,22.5726,88.3639,28.2,54.30589752222625,3.6,719.8,51.00375399134053,1.0,3.8,9,Monsoon,33.63
2026-09-13,Ahmedabad,23.0225,72.5714,29.6,42.672777947128004,3.66,606.6,33.34212912454214,1.5,5.6,9,Monsoon,29.0
2026-09-14,Hyderabad,17.385,78.4867,25.4,41.32900467316046,3.9,650.7,36.533759742289305,1.8,9.1,9,Monsoon,32.22
2026-09-15,Ahmedabad,23.0225,72.5714,23.5,24.296949450878433,2.61,915.2,17.328026074194604,0.3,6.7,9,Monsoon,47.74
2026-09-16,Ahmedabad,23.0225,72.5714,32.9,47.7242538857647,3.24,804.6,44.7019715732278,2.4,6.6,9,Monsoon,40.93
2026-09-17,Kolkata,22.5726,88.3639,31.4,42.931864172830835,1.17,709.4,0.0,0.2,8.3,9,Monsoon,36.43
